google_index,page_rank,nb_hyperlinks,web_traffic,domain_age,nb_www,safe_anchor,length_url,ratio_digits_url,shortest_word_host,domain_registration_length,longest_words_raw,phish_hints,length_hostname,char_repeat,shortest_word_path,nb_slash,domain_in_title,shortest_words_raw,nb_dots,ratio_digits_host,longest_word_host,nb_hyphens,ip,nb_qm,status
1,0,0,5631354,73,0,0.0,105,0.047619048,10,291,12,3,14,0,2,6,1,2,2,0.0,10,1,0,1,phishing
0,4,0,1142313,3008,0,0.0,64,0.046875,5,1009,10,0,17,3,1,4,1,1,2,0.0,7,0,0,1,legitimate
1,0,124,0,243,0,88.0,96,0.197916667,10,122,32,3,14,1,2,8,1,2,2,0.0,10,1,1,0,phishing
1,2,4,0,-1,0,100.0,24,0.0,5,0,5,0,12,0,4,3,1,4,2,0.0,5,0,0,0,phishing
1,0,4,5816617,4003,0,100.0,69,0.115942029,3,15,15,0,42,2,2,4,1,2,4,0.0,13,0,1,0,phishing
0,5,306,316,9189,1,1.470588235,39,0.0,3,307,9,0,17,3,6,4,0,3,2,0.0,9,0,0,0,legitimate
0,5,72,2775,7330,1,20.0,65,0.0,3,339,10,1,17,4,4,4,1,3,2,0.0,9,3,0,0,legitimate
1,6,8,20989,1337,0,0.0,39,0.025641026,5,123,11,0,20,0,4,3,0,4,3,0.0,11,0,0,0,phishing
0,6,36,56198,7620,0,0.0,33,0.0,3,50,9,0,26,1,0,2,1,3,2,0.0,9,1,0,0,phishing
0,5,65,7664,2884,1,46.15384615,117,0.0,3,37,11,0,19,4,1,8,0,1,2,0.0,11,6,0,0,legitimate
1,5,202,16455,-1,1,66.10169492,55,0.0,3,0,8,0,19,4,4,5,0,3,3,0.0,8,1,0,0,legitimate
1,0,51,5697976,3992,0,100.0,128,0.21875,3,25,17,0,50,2,2,5,1,2,4,0.0,13,1,1,1,phishing
0,10,52,2,5640,1,0.0,43,0.0,3,204,7,0,15,3,1,3,0,1,2,0.0,7,2,0,1,legitimate
1,4,26,0,8019,0,0.0,112,0.0625,2,381,46,0,35,2,1,6,1,1,2,0.0,17,1,0,1,phishing
1,0,0,0,-1,1,0.0,86,0.395348837,3,291,50,0,19,5,3,4,1,3,4,0.0,6,0,1,0,phishing
1,2,3,0,258,0,0.0,39,0.0,2,107,7,0,13,1,4,4,1,2,2,0.0,6,0,0,0,legitimate
1,0,22,0,3832,0,66.66666667,67,0.059701493,18,335,22,1,21,1,5,6,0,5,1,0.0,18,0,0,0,phishing
1,2,23,2352138,804,0,100.0,22,0.0,10,291,10,0,14,1,0,3,1,10,1,0.0,10,0,0,0,phishing
1,0,0,0,620,1,0.0,48,0.0,3,111,11,0,19,4,3,4,1,3,3,0.0,11,0,0,0,phishing
1,4,21,3612,8094,0,0.0,32,0.125,3,1767,8,0,24,0,0,3,1,3,3,0.166666667,8,1,1,0,phishing
1,2,22,0,2300,0,60.0,110,0.181818182,8,257,32,2,22,3,2,9,1,2,2,0.0,10,2,1,0,phishing
0,6,129,684,9201,1,17.85714286,40,0.0,3,297,10,0,18,3,6,4,0,3,2,0.0,10,0,0,0,legitimate
0,5,725,623,6431,0,74.74048443,37,0.0,2,509,10,0,17,0,4,4,0,2,2,0.0,10,0,0,0,legitimate
1,2,1,482936,-1,0,0.0,34,0.0,2,-1,8,0,13,0,4,3,1,2,3,0.0,7,0,0,0,phishing
1,5,52,52251,3708,1,0.0,54,0.092592593,3,1406,9,1,17,4,4,4,1,3,2,0.0,9,2,1,0,phishing
0,2,172,0,-1,1,0.0,36,0.0,3,0,20,0,27,3,0,3,0,3,2,0.0,20,0,0,0,legitimate
0,5,157,97457,5079,1,3.47826087,49,0.0,3,764,9,0,17,5,3,5,1,3,2,0.0,9,2,0,0,legitimate
0,3,28,780526,4455,0,90.47619048,34,0.0,6,292,16,0,27,1,0,2,1,6,2,0.0,16,0,0,0,legitimate
0,5,580,0,8891,1,46.66666667,26,0.0,3,240,10,0,18,4,0,3,1,3,2,0.0,10,0,0,0,legitimate
1,0,4,0,284,0,100.0,43,0.0,13,81,13,0,17,0,2,5,1,2,2,0.0,13,0,0,0,phishing
0,6,156,4501,9268,1,18.18181818,81,0.074074074,3,230,16,0,24,4,2,6,1,2,2,0.0,16,5,0,0,legitimate
0,2,27,357413,1099,1,75.0,29,0.0,3,4,13,0,20,5,0,3,1,3,2,0.0,13,0,0,0,phishing
1,2,22,0,2300,0,60.0,81,0.271604938,8,257,32,0,22,6,3,6,1,3,1,0.0,10,1,1,0,phishing
0,4,31,296839,2236,1,81.25,56,0.0,3,1050,12,0,20,6,7,3,1,3,2,0.0,12,2,0,0,legitimate
0,0,85,0,1933,0,100.0,78,0.012820513,3,259,10,0,18,0,1,5,1,1,1,0.0,10,6,0,0,phishing
0,5,18,10149,2429,1,0.0,64,0.125,3,127,8,2,11,3,4,6,1,3,2,0.0,4,1,1,1,phishing
1,0,20,0,885,0,0.0,46,0.0,6,211,7,0,18,0,3,7,1,3,1,0.0,7,1,0,0,phishing
1,0,5,0,835,0,0.0,96,0.0,18,261,18,3,22,2,2,10,1,2,1,0.0,18,1,0,0,phishing
0,4,28,55094,3276,1,75.0,48,0.0,3,11,10,0,15,3,4,3,0,3,3,0.0,8,1,0,0,legitimate
1,1,3,0,798,0,0.0,39,0.0,12,297,12,0,15,0,4,4,1,4,2,0.0,12,0,0,0,phishing
0,2,114,0,-1,1,60.0,32,0.03125,2,0,8,0,23,3,0,3,1,2,2,0.043478261,8,3,0,0,legitimate
1,2,3,0,-1,0,0.0,41,0.0,8,223,8,0,14,0,3,5,1,3,3,0.0,8,0,0,0,phishing
1,0,4,5816617,4003,0,100.0,118,0.194915254,3,14,17,0,42,3,2,4,1,2,4,0.0,13,0,1,1,phishing
1,5,14,0,7296,0,14.28571429,30,0.0,2,373,8,0,21,0,0,3,1,2,2,0.0,8,1,0,0,phishing
0,4,49,10718227,2584,1,0.0,63,0.0,3,338,11,0,19,3,4,4,0,3,3,0.0,11,2,0,0,legitimate
0,2,220,1165573,3291,1,16.66666667,26,0.0,3,2918,9,0,17,4,0,3,1,3,2,0.0,9,0,0,0,legitimate
0,2,1425,3942874,2704,1,84.44444444,26,0.0,3,218,6,0,17,3,0,3,1,3,2,0.0,6,1,0,0,legitimate
1,3,95,5497272,6608,1,0.0,47,0.0,3,331,18,0,26,3,4,3,1,3,3,0.0,18,0,0,0,legitimate
0,10,10,1,8348,0,0.0,82,0.085365854,5,2974,33,1,16,3,1,6,0,1,2,0.0,6,0,0,1,phishing
0,5,159,1529478,7046,1,33.92857143,28,0.0,3,258,12,0,20,3,0,3,1,3,2,0.0,12,0,0,0,legitimate
0,5,43,101823,8339,1,25.0,20,0.0,3,61,3,0,11,3,0,3,0,3,2,0.0,3,0,0,0,legitimate
1,0,0,0,3384,0,0.0,102,0.009803922,4,269,19,0,23,3,2,9,1,2,3,0.0,8,1,0,0,phishing
1,4,156,85623,5363,1,16.21621622,61,0.0,3,481,19,0,27,3,1,3,1,1,2,0.0,19,4,0,0,legitimate
1,4,13,0,182,1,0.0,45,0.0,3,913,10,0,18,5,3,3,1,3,3,0.0,10,0,0,0,legitimate
0,5,0,0,5613,0,0.0,75,0.546666667,1,231,36,0,66,2,0,3,1,1,4,0.621212121,36,2,1,0,phishing
0,5,0,21,9339,0,0.0,135,0.214814815,4,157,17,0,17,4,4,3,1,4,2,0.0,8,0,1,1,phishing
0,1,625,8731722,-1,1,0.0,27,0.0,3,356,10,0,18,3,0,3,1,3,2,0.0,10,0,0,0,legitimate
0,3,1561,0,-1,0,100.0,20,0.0,2,1188,6,0,13,0,0,2,0,2,2,0.0,6,0,0,0,legitimate
1,0,51,5707171,3993,0,100.0,128,0.1796875,3,25,17,0,50,2,2,5,1,2,4,0.0,13,1,1,1,phishing
1,5,0,0,5616,0,0.0,70,0.242857143,1,228,14,0,45,4,3,4,1,1,5,0.377777778,14,2,1,0,phishing
1,1,0,7613314,2397,0,0.0,42,0.0,11,160,11,0,15,1,4,6,1,4,1,0.0,11,0,0,0,phishing
0,6,59,2997,7456,1,65.38461538,64,0.140625,3,3136,9,0,17,5,1,7,0,1,2,0.0,9,5,0,0,legitimate
0,5,227,3722,8712,1,57.14285714,45,0.0,3,1879,10,0,18,3,7,4,0,3,2,0.0,10,0,0,0,legitimate
1,0,23,0,4202,0,100.0,42,0.0,6,181,8,0,35,1,0,2,1,6,4,0.0,8,0,0,0,phishing
1,3,0,0,173,1,0.0,77,0.025974026,3,192,8,4,13,3,2,8,1,2,3,0.153846154,5,2,0,0,phishing
1,2,7,0,-1,0,0.0,31,0.0,2,564,16,0,23,3,0,3,1,2,2,0.0,16,0,0,0,phishing
0,6,311,683,6259,1,53.33333333,43,0.0,3,2506,17,0,25,4,10,3,1,3,2,0.0,17,0,0,0,legitimate
1,0,51,2576752,1656,0,100.0,126,0.349206349,4,170,32,0,61,5,2,3,1,2,3,0.37704918,20,4,1,1,phishing
1,10,29,1,8347,0,0.0,113,0.053097345,4,2975,45,1,15,3,1,7,1,1,2,0.0,6,1,0,1,phishing
1,5,21,0,5616,1,100.0,795,0.164779874,1,228,96,1,35,18,1,6,1,1,12,0.0,18,20,1,2,phishing
1,6,21,13667,2344,1,100.0,63,0.031746032,4,0,8,1,7,4,3,4,1,3,3,0.0,4,2,0,1,phishing
1,0,21,0,3,0,100.0,210,0.361904762,11,0,64,1,14,3,2,4,1,2,4,0.0,11,0,1,1,phishing
1,2,180,7881300,3210,0,8.208955224,26,0.0,4,78,10,0,18,1,0,3,1,4,2,0.0,10,0,0,0,phishing
1,7,1314,12,7131,0,61.57894737,56,0.0,2,904,13,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
1,0,42,0,1525,1,100.0,46,0.0,3,301,16,1,23,3,3,4,1,3,3,0.0,16,0,0,0,phishing
1,5,26,0,7296,0,11.11111111,54,0.222222222,8,373,32,0,45,1,0,3,1,8,2,0.266666667,32,0,1,0,phishing
1,0,51,5707171,3993,0,100.0,128,0.0859375,3,25,17,0,50,4,2,5,1,2,4,0.0,13,1,1,1,phishing
0,10,152,8,8517,1,100.0,34,0.0,3,2807,9,0,16,4,9,3,0,3,2,0.0,8,0,0,0,legitimate
1,2,0,0,561,0,0.0,26,0.0,3,169,4,0,17,0,0,3,1,3,2,0.0,4,1,0,0,phishing
1,6,161,5598,7921,1,81.25,63,0.111111111,3,114,7,0,12,4,4,3,1,3,3,0.0,4,3,1,0,legitimate
1,1,0,0,3437,1,0.0,38,0.026315789,3,293,13,0,21,3,2,5,1,2,2,0.0,13,0,0,0,phishing
1,4,0,0,4090,0,0.0,115,0.095652174,6,657,13,4,29,5,4,10,1,4,2,0.206896552,11,2,0,0,phishing
0,5,200,969,7583,1,96.15384615,43,0.0,3,452,14,0,22,3,6,3,1,3,2,0.0,14,1,0,0,legitimate
1,4,202,5487783,2232,1,18.18181818,33,0.0,3,325,7,0,21,3,2,4,1,2,2,0.0,7,1,0,0,legitimate
1,2,12,352415,-1,0,0.0,61,0.06557377,2,146,11,0,17,0,3,8,1,2,3,0.235294118,11,0,0,0,phishing
0,4,145,2353032,2352,0,6.024096386,21,0.142857143,3,204,6,0,6,0,6,3,1,3,1,0.0,3,0,0,0,phishing
1,2,4,0,-1,0,100.0,58,0.034482759,5,2382,17,0,40,2,3,4,1,3,5,0.05,17,0,0,0,phishing
1,0,9,0,755,0,0.0,29,0.034482759,8,340,8,0,11,0,1,3,1,1,3,0.0,8,0,0,0,phishing
1,4,130,8902890,-1,0,21.42857143,203,0.0,12,670,12,0,18,2,2,27,1,2,8,0.0,12,0,0,0,phishing
0,5,274,2583,5494,0,91.42857143,56,0.053571429,4,349,9,0,7,0,2,5,0,2,1,0.142857143,4,0,0,0,legitimate
1,7,41,0,5230,0,100.0,48,0.0,6,248,28,1,39,1,0,3,1,6,2,0.0,28,0,0,0,phishing
1,5,14,0,7295,0,14.28571429,28,0.035714286,8,374,8,0,21,0,0,2,1,8,2,0.047619048,8,0,0,0,phishing
1,1,0,10744976,2304,0,0.0,46,0.0,5,618,8,0,9,0,4,6,1,4,2,0.0,5,0,0,0,phishing
1,2,0,0,-1,0,0.0,47,0.0,15,148,15,2,22,2,2,6,1,2,2,0.0,15,1,0,0,phishing
1,0,0,8035356,2948,0,0.0,35,0.0,13,339,13,0,17,2,3,3,1,3,2,0.0,13,0,0,0,phishing
0,3,40,488821,4049,1,100.0,22,0.0,3,334,7,0,14,3,0,3,0,3,2,0.0,7,0,0,0,legitimate
1,1,6,0,7267,0,0.0,81,0.0,16,38,16,3,20,1,2,9,1,2,2,0.0,16,1,0,0,phishing
0,2,169,3985261,1699,1,92.5,30,0.0,2,137,5,0,21,3,0,3,1,2,2,0.0,5,2,0,0,legitimate
0,3,0,651173,-1,1,0.0,25,0.0,3,0,9,0,16,3,0,3,0,3,2,0.0,9,0,0,0,legitimate
1,2,132,4830221,1706,1,100.0,103,0.048543689,2,120,10,2,16,6,3,9,1,2,2,0.0,5,2,0,0,phishing
0,8,491,416,6066,1,73.33333333,50,0.0,3,508,8,0,12,3,3,4,0,3,2,0.0,4,3,0,0,legitimate
1,0,8,7399431,800,0,0.0,94,0.095744681,3,295,21,0,29,5,3,6,1,3,3,0.0,21,0,1,1,phishing
1,1,6,0,4967,0,0.0,167,0.119760479,2,146,75,0,12,4,6,4,1,2,2,0.0,5,0,0,0,phishing
0,3,93,657137,8067,1,33.33333333,18,0.0,3,341,3,0,10,3,0,3,1,3,2,0.0,3,0,0,0,legitimate
1,3,27,0,1734,1,100.0,36,0.0,3,92,12,0,20,3,3,4,1,3,2,0.0,12,0,0,0,phishing
0,6,77,136143,4156,1,88.57142857,51,0.0,3,2784,10,0,18,4,4,5,1,3,2,0.0,10,1,0,0,legitimate
1,1,103,2247542,7327,0,0.0,42,0.047619048,7,342,22,0,34,1,0,3,1,7,2,0.058823529,22,0,0,0,phishing
0,5,0,18344,9956,0,0.0,105,0.171428571,2,271,10,0,22,1,2,9,1,2,4,0.0,9,2,0,0,legitimate
1,0,1,0,-1,0,0.0,31,0.0,4,0,7,0,11,0,4,4,1,4,2,0.0,4,0,0,0,phishing
1,1,0,0,3386,0,0.0,253,0.241106719,7,99,17,2,12,5,1,6,1,1,14,0.0,7,0,1,2,phishing
0,4,24,1308664,2678,1,10.0,28,0.0,3,974,12,0,20,3,0,3,1,3,2,0.0,12,0,0,0,legitimate
0,2,69,994840,2168,1,50.0,23,0.0,3,23,8,0,15,3,0,3,1,3,2,0.0,8,0,0,0,legitimate
1,0,52,5471993,-1,0,100.0,42,0.023809524,9,0,17,0,30,0,4,3,0,4,2,0.033333333,17,0,0,0,phishing
1,5,10,0,7295,0,33.33333333,29,0.103448276,8,374,9,0,22,0,0,2,1,8,2,0.136363636,9,0,0,0,phishing
1,3,6,0,4609,0,0.0,119,0.0,14,139,15,4,17,2,2,9,1,2,4,0.0,14,1,0,1,phishing
0,7,90,12,7133,0,33.33333333,56,0.0,2,902,10,0,16,0,2,4,0,2,2,0.0,9,0,0,0,legitimate
1,0,23,0,264,0,0.0,29,0.103448276,8,102,8,0,12,1,3,4,1,3,1,0.25,8,0,0,0,phishing
1,5,4659,14411,6072,0,57.99457995,36,0.0,5,138,6,0,16,0,5,3,1,5,2,0.0,6,0,0,0,legitimate
0,3,1,0,4623,0,0.0,31,0.0,4,125,7,0,15,0,7,4,0,4,2,0.0,6,0,0,0,phishing
1,0,0,0,129,1,0.0,42,0.0,3,236,8,0,34,3,0,3,1,3,5,0.0,8,0,0,0,phishing
1,10,10,1,8348,0,0.0,82,0.06097561,5,2974,21,1,16,2,1,6,0,1,2,0.0,6,0,0,1,phishing
0,1,116,771758,4412,1,71.42857143,28,0.0,3,700,11,0,19,4,0,3,1,3,2,0.0,11,0,0,0,legitimate
1,2,4,0,-1,1,100.0,38,0.0,3,153,15,0,23,4,2,3,1,2,3,0.0,15,0,0,0,phishing
0,4,86,2457973,3416,1,0.0,47,0.0,3,967,11,0,19,3,4,4,0,3,2,0.0,11,1,0,0,legitimate
1,5,14,0,7295,0,14.28571429,39,0.0,8,374,8,0,30,0,0,3,1,8,2,0.0,8,1,0,0,phishing
0,5,89,0,5585,1,11.11111111,54,0.0,3,258,8,0,16,4,2,3,1,2,3,0.0,8,4,0,0,legitimate
1,0,17,0,505,0,50.0,404,0.121287129,7,225,301,7,11,6,3,6,1,3,2,0.0,7,1,1,2,phishing
1,3,1,17964,7083,0,0.0,78,0.038461538,9,952,15,0,25,2,2,5,1,2,3,0.0,11,0,0,1,phishing
1,1,0,0,7240,0,0.0,69,0.144927536,4,0,25,0,33,0,3,4,1,3,2,0.0,25,1,0,0,phishing
0,5,129,7361,6495,1,4.651162791,31,0.0,3,1174,6,0,14,4,3,4,0,3,2,0.0,6,1,0,0,legitimate
1,0,22,0,1,0,100.0,57,0.0,4,364,14,0,23,1,3,5,1,3,2,0.0,14,1,0,0,phishing
0,8,21,4880613,5159,0,25.0,26,0.0,6,1049,8,0,19,0,0,2,1,6,2,0.0,8,0,0,0,legitimate
0,1,52,794756,1540,1,52.38095238,31,0.0,3,285,15,0,23,3,0,2,1,3,2,0.0,15,0,0,0,legitimate
1,2,0,0,-1,0,0.0,67,0.0,8,0,15,3,15,1,2,6,1,2,2,0.0,8,1,0,0,phishing
1,0,5,0,630,1,0.0,94,0.0,3,101,21,1,27,3,6,7,1,3,4,0.0,9,0,0,0,phishing
1,0,278,0,760,0,4.04040404,77,0.0,12,336,12,3,16,3,2,10,1,2,1,0.0,12,1,0,0,phishing
0,1,76,0,921,0,44.44444444,16,0.0,4,0,4,0,7,0,0,3,1,4,1,0.0,4,0,0,0,legitimate
0,7,0,7552177,5232,0,0.0,68,0.176470588,6,246,8,1,18,2,1,9,1,1,3,0.0,7,1,1,0,legitimate
0,10,25,63,7489,0,0.0,29,0.0,7,182,9,0,11,1,9,3,1,7,1,0.0,7,0,0,0,legitimate
0,2,80,237648,2345,0,66.66666667,49,0.0,9,211,10,0,26,1,4,4,0,4,2,0.0,10,0,0,0,legitimate
0,7,0,1203,-1,1,0.0,50,0.08,2,1286,9,0,10,4,3,6,1,2,3,0.0,3,0,0,0,legitimate
0,5,81,8740,6993,1,35.29411765,28,0.0,3,1408,5,0,13,3,2,4,0,2,2,0.0,5,0,0,0,legitimate
0,2,58,2778969,803,0,66.66666667,18,0.0,5,293,5,0,11,1,0,2,0,5,2,0.0,5,0,0,0,phishing
0,5,48,1213116,7386,0,100.0,46,0.0,8,649,9,0,12,2,7,4,0,7,1,0.0,8,1,0,0,legitimate
0,2,19,3022834,6673,1,100.0,29,0.0,3,266,13,0,21,3,0,3,1,3,2,0.0,13,0,0,0,legitimate
0,2,154,4032224,-1,1,28.57142857,23,0.0,3,-1,7,0,14,3,0,3,0,3,2,0.0,7,0,0,0,legitimate
1,0,4,0,2604,0,100.0,58,0.0,12,318,12,3,16,1,3,6,1,3,3,0.0,12,0,0,0,phishing
0,3,110,901117,-1,1,21.42857143,27,0.0,3,957,10,0,18,4,0,3,1,3,2,0.0,10,0,0,0,legitimate
1,0,21,0,3583,0,100.0,63,0.063492063,17,69,17,1,21,1,3,5,1,3,2,0.0,17,0,0,0,phishing
0,4,110,257467,3159,0,91.07142857,101,0.04950495,7,493,12,0,11,1,5,6,0,5,1,0.0,7,7,0,0,legitimate
1,0,51,5697976,3992,0,100.0,125,0.184,3,25,17,0,50,2,2,5,1,2,4,0.0,13,1,1,1,phishing
1,2,7,0,924,0,50.0,42,0.0,2,537,9,0,19,1,5,3,0,2,2,0.0,7,2,0,0,phishing
0,2,307,101873,-1,1,25.0,19,0.0,3,0,3,0,10,3,0,3,0,3,2,0.0,3,0,0,0,legitimate
0,3,233,305533,3566,0,82.75862069,19,0.0,5,87,5,0,12,0,0,2,1,5,2,0.0,5,0,0,0,legitimate
0,0,26,1282686,5203,1,22.22222222,32,0.0,3,1006,15,0,23,4,0,3,0,3,2,0.0,15,0,0,0,legitimate
1,0,23,0,2316,0,0.0,51,0.058823529,4,1337,12,0,21,0,5,6,1,4,2,0.0,12,0,0,0,phishing
0,7,247,12,7130,0,57.14285714,66,0.0,2,905,10,0,16,0,2,4,0,2,2,0.0,9,0,0,0,legitimate
1,0,7,0,216,1,0.0,243,0.222222222,5,149,44,0,37,11,1,8,1,1,2,0.054054054,9,15,1,1,phishing
1,3,21,0,1582,0,0.0,73,0.0,4,974,10,2,14,2,3,10,1,3,1,0.0,5,1,0,0,phishing
0,5,107,328378,5065,0,66.66666667,44,0.0,2,0,11,0,18,1,4,4,0,2,2,0.0,11,0,0,0,legitimate
1,3,0,0,4386,0,0.0,70,0.0,18,4,18,0,22,1,4,4,1,4,2,0.0,18,2,0,0,legitimate
0,3,116,185080,6591,1,12.5,27,0.0,3,714,11,0,19,3,0,3,1,3,2,0.0,11,0,0,0,legitimate
0,4,52,428010,10648,1,66.66666667,26,0.0,3,1039,9,0,17,3,0,3,0,3,2,0.0,9,0,0,0,legitimate
0,3,116,2317654,7263,1,42.85714286,23,0.0,3,41,5,0,13,3,2,3,0,2,2,0.0,5,0,0,0,legitimate
0,5,14,0,7298,0,14.28571429,27,0.0,6,371,8,0,19,0,0,3,1,6,2,0.0,8,0,0,0,legitimate
0,4,50,597462,3582,1,92.0,21,0.0,3,436,4,0,12,4,0,3,0,3,2,0.0,4,0,0,0,legitimate
0,5,66,608816,-1,1,50.0,49,0.0,3,-1,16,0,24,4,4,3,1,3,3,0.0,16,0,0,0,legitimate
1,5,14,0,7295,0,14.28571429,38,0.0,8,374,18,0,31,0,0,2,1,8,2,0.0,18,0,0,0,phishing
1,1,22,0,778,0,100.0,218,0.220183486,10,318,40,3,13,10,2,12,1,2,1,0.0,10,2,1,1,phishing
1,2,1,1082977,7202,0,0.0,29,0.0,5,1198,5,0,15,0,2,3,1,2,3,0.0,5,0,0,0,phishing
0,2,21,0,2816,1,50.0,32,0.0,3,105,7,0,23,4,0,3,1,3,2,0.0,7,1,0,0,legitimate
1,2,103,475107,6254,1,0.0,34,0.058823529,2,321,11,0,26,3,0,3,1,2,4,0.076923077,11,0,0,0,phishing
1,2,12,4189860,2996,0,0.0,93,0.258064516,8,0,32,0,14,3,4,7,1,4,2,0.0,8,0,1,0,phishing
1,1,22,0,778,0,100.0,133,0.037593985,10,318,10,3,13,9,2,12,1,2,1,0.0,10,2,0,1,phishing
0,6,244,184,5888,1,87.5,39,0.0,3,1417,7,0,15,3,4,3,0,3,2,0.0,7,2,0,0,legitimate
1,0,51,5707171,3993,0,100.0,128,0.140625,3,25,17,0,50,2,2,5,1,2,4,0.0,13,1,1,1,phishing
0,6,53,545,11047,0,27.77777778,48,0.083333333,4,277,9,0,14,0,4,3,0,4,3,0.0,5,2,0,0,legitimate
0,3,151,0,5534,1,13.33333333,28,0.0,3,309,11,0,19,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
0,2,142,0,-1,1,100.0,37,0.0,3,0,12,0,28,3,0,3,1,3,2,0.0,12,1,0,0,legitimate
0,3,34,4423479,-1,0,50.0,24,0.0,8,0,8,0,15,0,0,3,0,8,2,0.0,8,0,0,0,legitimate
0,3,392,0,-1,1,100.0,27,0.0,3,394,7,0,15,3,2,4,0,2,2,0.0,7,0,0,0,legitimate
1,0,3,9679626,-1,0,0.0,372,0.376344086,11,241,64,1,17,50,2,6,1,2,5,0.0,11,0,1,1,phishing
0,2,168,3532336,7912,1,18.18181818,22,0.0,3,488,5,0,13,3,0,3,1,3,2,0.0,5,0,0,0,legitimate
1,1,0,0,2926,1,0.0,39,0.0,3,75,16,1,24,3,6,4,1,3,2,0.0,16,0,0,0,phishing
0,5,16,126204,5575,1,0.0,40,0.0,3,268,8,0,13,4,4,3,1,3,3,0.0,5,0,0,0,legitimate
1,1,158,3192143,3674,1,87.5,35,0.0,3,121,6,0,13,3,3,3,0,3,3,0.0,6,0,0,0,legitimate
1,3,86,3488368,4593,1,61.29032258,42,0.0,3,155,19,0,27,4,6,4,1,3,2,0.0,19,0,0,0,legitimate
1,2,0,0,-1,0,0.0,69,0.0,8,0,15,3,15,1,2,7,1,2,2,0.0,8,1,0,0,phishing
0,5,61,0,7297,0,17.94871795,47,0.0,8,372,26,0,39,0,0,3,1,8,2,0.0,26,0,0,0,legitimate
0,4,12,0,-1,0,40.0,50,0.0,14,283,14,0,18,0,3,4,1,3,1,0.0,14,3,0,0,legitimate
0,5,11,885,6536,1,0.0,22,0.0,3,403,6,0,14,6,0,3,1,3,2,0.0,6,0,0,0,legitimate
0,8,13,0,5159,0,80.0,32,0.0,6,1049,8,0,19,0,1,3,1,1,2,0.0,8,0,0,0,legitimate
1,2,8,377875,522,0,0.0,105,0.285714286,9,208,20,0,32,1,2,6,1,2,3,0.4375,17,1,1,0,phishing
1,1,7,77586,-1,0,0.0,38,0.0,2,0,15,1,31,2,0,2,1,2,2,0.0,15,1,0,0,phishing
1,7,0,376,7489,2,0.0,319,0.354231975,3,3104,34,0,16,25,2,6,0,2,4,0.0,8,8,1,1,phishing
1,3,1,18105,7087,0,0.0,142,0.063380282,11,948,87,0,29,3,4,3,1,4,3,0.034482759,13,2,0,0,phishing
0,4,143,0,4979,1,58.62068966,24,0.0,3,134,7,0,15,3,0,3,1,3,2,0.0,7,0,0,0,legitimate
1,0,17,0,495,0,50.0,91,0.296703297,7,236,32,1,11,4,3,6,1,3,2,0.0,7,1,1,0,phishing
0,2,284,1584299,2242,0,100.0,18,0.0,6,340,6,0,9,0,0,3,0,6,1,0.0,6,0,0,0,legitimate
0,1,47,341948,1950,0,0.0,28,0.0,4,242,11,1,20,1,0,3,1,4,2,0.0,11,0,0,0,phishing
1,5,22,0,5616,0,25.0,73,0.068493151,1,228,9,0,41,3,1,6,1,1,4,0.12195122,9,2,0,0,phishing
0,7,830,12,7133,0,72.22222222,53,0.0,2,902,9,0,16,0,3,4,0,2,2,0.0,9,0,0,0,legitimate
0,3,24,248833,-1,1,40.0,43,0.0,3,386,8,0,16,3,3,5,1,3,2,0.0,8,1,0,0,legitimate
1,4,34,421761,3251,1,0.0,37,0.0,1,37,11,0,10,3,6,5,1,1,2,0.0,3,1,0,0,phishing
0,7,425,3816,6697,0,0.0,72,0.194444444,2,243,24,0,17,1,1,5,1,1,2,0.0,10,2,1,0,legitimate
0,1,197,0,3468,1,90.0,66,0.106060606,3,334,26,0,26,3,3,3,1,3,2,0.0,9,1,0,1,legitimate
1,5,14,0,7295,0,14.28571429,30,0.066666667,8,374,10,0,23,1,0,2,1,8,2,0.086956522,10,0,0,0,phishing
0,6,76,826847,6772,1,40.0,20,0.0,3,0,3,0,11,3,0,3,1,3,2,0.0,3,0,0,0,legitimate
0,6,76,453,6074,1,22.22222222,59,0.13559322,3,2327,9,2,17,4,3,4,0,3,2,0.0,9,4,0,0,legitimate
1,0,20,0,2370,0,38.46153846,153,0.156862745,11,187,11,2,15,8,1,9,1,1,2,0.0,11,14,1,0,phishing
0,3,166,718627,3026,1,16.66666667,32,0.0,3,260,10,0,23,3,0,3,0,3,2,0.0,10,1,0,0,legitimate
1,2,0,0,-1,1,0.0,41,0.0,3,0,10,1,12,3,3,4,1,3,3,0.0,5,0,0,0,phishing
0,6,71,2580,8044,1,70.0,50,0.0,3,3483,12,0,20,3,1,5,1,1,3,0.0,12,0,0,0,legitimate
0,5,165,1937051,9564,1,9.523809524,37,0.0,3,299,7,0,11,4,4,4,1,3,2,0.0,3,1,0,0,legitimate
0,4,421,2232292,2219,0,33.33333333,19,0.0,6,338,6,0,10,0,0,3,0,6,1,0.0,6,0,0,0,legitimate
1,2,13,0,3815,0,100.0,92,0.086956522,7,568,15,0,36,3,6,5,1,6,2,0.0,15,1,0,0,phishing
1,0,75,0,1279,1,100.0,117,0.196581197,3,181,32,0,38,5,6,6,1,3,2,0.0,30,1,1,0,phishing
